invoice_id,vendor_name,risk_score,priority_action
7779,Catering Group,0.77746415,Monitor
7924,Catering Group,0.8186767,Monitor
8286,Catering Group,0.9268141,Immediate follow-up
8979,Catering Group,0.8870873,Immediate follow-up
9376,Catering Group,0.81671315,Monitor
9994,Catering Group,0.7507929,Monitor
948,Catering Group,0.823935,Monitor
1103,Catering Group,0.92051804,Immediate follow-up
2171,Catering Group,0.9175479,Immediate follow-up
2326,Catering Group,0.8801734,Immediate follow-up
3989,Catering Group,0.8071144,Monitor
6354,Catering Group,0.7775,Monitor
7366,Catering Group,0.7544352,Monitor
8344,Catering Group,0.7525824,Monitor
8927,Catering Group,0.83489746,Monitor
9507,Catering Group,0.85798836,Immediate follow-up
9554,Catering Group,0.76432025,Monitor
9854,Catering Group,0.8739171,Immediate follow-up
146,Catering Group,0.8651735,Immediate follow-up
599,Catering Group,0.86088324,Immediate follow-up
1384,Catering Group,0.8079746,Monitor
3917,Catering Group,0.8050673,Monitor
7007,Catering Group,0.76959676,Monitor
9067,Catering Group,0.82496244,Monitor
9104,Catering Group,0.8292043,Monitor
9245,Catering Group,0.8966381,Immediate follow-up
294,Catering Group,0.9411966,Immediate follow-up
776,Catering Group,0.8641191,Immediate follow-up
827,Catering Group,0.7983388,Monitor
1141,Catering Group,0.862147,Immediate follow-up
1250,Catering Group,0.9179627,Immediate follow-up
1856,Catering Group,0.967681,Immediate follow-up
4465,Catering Group,0.9353649,Immediate follow-up
5196,Catering Group,0.8800802,Immediate follow-up
5379,Catering Group,0.8729511,Immediate follow-up
5414,Catering Group,0.7675569,Monitor
5622,Catering Group,0.7926431,Monitor
7420,Catering Group,0.89307624,Immediate follow-up
7946,Catering Group,0.7717096,Monitor
8416,Catering Group,0.8800212,Immediate follow-up
8691,Catering Group,0.7527827,Monitor
8799,Catering Group,0.8756474,Immediate follow-up
9646,Catering Group,0.7565097,Monitor
748,Catering Group,0.77033603,Monitor
897,Catering Group,0.8179954,Monitor
5745,Catering Group,0.7806243,Monitor
6694,Catering Group,0.8265578,Monitor
6948,Catering Group,0.80370104,Monitor
7075,Catering Group,0.8426007,Monitor
7817,Catering Group,0.89160085,Immediate follow-up
8551,Catering Group,0.7604408,Monitor
8987,Catering Group,0.80614036,Monitor
9372,Catering Group,0.8461479,Monitor
9426,Catering Group,0.9264159,Immediate follow-up
9654,Catering Group,0.7959765,Monitor
9826,Catering Group,0.86658657,Immediate follow-up
9885,Catering Group,0.96132153,Immediate follow-up
1241,Catering Group,0.811814,Monitor
1579,Catering Group,0.9372777,Immediate follow-up
1774,Catering Group,0.9685583,Immediate follow-up
2239,Catering Group,0.9656982,Immediate follow-up
3732,Catering Group,0.93645644,Immediate follow-up
3877,Catering Group,0.93379486,Immediate follow-up
3946,Catering Group,0.83298016,Monitor
3951,Catering Group,0.831326,Monitor
5463,Catering Group,0.899922,Immediate follow-up
7039,Catering Group,0.814506,Monitor
7401,Catering Group,0.8386726,Monitor
8809,Catering Group,0.8457473,Monitor
9077,Catering Group,0.8510134,Immediate follow-up
9281,Catering Group,0.8278151,Monitor
9513,Catering Group,0.7586848,Monitor
5722,Catering Group,0.8349965,Monitor
6028,Catering Group,0.7846121,Monitor
6805,Catering Group,0.88406426,Immediate follow-up
7108,Catering Group,0.82058287,Monitor
7494,Catering Group,0.7730072,Monitor
1193,Catering Group,0.76002747,Monitor
5750,Catering Group,0.8844184,Immediate follow-up
6280,Catering Group,0.9076049,Immediate follow-up
6703,Catering Group,0.90627253,Immediate follow-up
7775,Catering Group,0.8319774,Monitor
8812,Catering Group,0.8030306,Monitor
430,Catering Group,0.81151706,Monitor
3729,Catering Group,0.8278023,Monitor
6085,Catering Group,0.8080489,Monitor
7013,Catering Group,0.8266601,Monitor
7073,Catering Group,0.8504089,Immediate follow-up
8587,Catering Group,0.87057227,Immediate follow-up
8721,Catering Group,0.80442107,Monitor
9511,Catering Group,0.87915695,Immediate follow-up
9759,Catering Group,0.9366802,Immediate follow-up
9781,Catering Group,0.9594517,Immediate follow-up
2,Catering Group,0.9420305,Immediate follow-up
199,Catering Group,0.926007,Immediate follow-up
240,Catering Group,0.9503142,Immediate follow-up
435,Catering Group,0.8779494,Immediate follow-up
1378,Catering Group,0.90648425,Immediate follow-up
3070,Catering Group,0.8439622,Monitor
3346,Catering Group,0.82997966,Monitor
3414,Catering Group,0.88955826,Immediate follow-up
3492,Catering Group,0.8234351,Monitor
3621,Catering Group,0.8231181,Monitor
4905,Catering Group,0.80460477,Monitor
5180,Catering Group,0.94805044,Immediate follow-up
5442,Catering Group,0.9626003,Immediate follow-up
5565,Catering Group,0.9690671,Immediate follow-up
6599,Catering Group,0.9332086,Immediate follow-up
6844,Catering Group,0.80777925,Monitor
7639,Catering Group,0.7716856,Monitor
2417,Catering Group,0.79278356,Monitor
2612,Catering Group,0.82657754,Monitor
3300,Catering Group,0.8861091,Immediate follow-up
3911,Catering Group,0.9112111,Immediate follow-up
4103,Catering Group,0.93489414,Immediate follow-up
4108,Catering Group,0.8971602,Immediate follow-up
4305,Catering Group,0.96008027,Immediate follow-up
4624,Catering Group,0.9619438,Immediate follow-up
4890,Catering Group,0.83936626,Monitor
5488,Catering Group,0.79712856,Monitor
6269,Catering Group,0.9106994,Immediate follow-up
7408,Catering Group,0.75274366,Monitor
7543,Catering Group,0.8741246,Immediate follow-up
7564,Catering Group,0.8385362,Monitor
8514,Catering Group,0.8921521,Immediate follow-up
8619,Catering Group,0.8189929,Monitor
8846,Catering Group,0.80373794,Monitor
9039,Catering Group,0.8214696,Monitor
9257,Catering Group,0.8813297,Immediate follow-up
1134,Catering Group,0.8019258,Monitor
2567,Catering Group,0.83606666,Monitor
2954,Catering Group,0.84425205,Monitor
3804,Catering Group,0.8446227,Monitor
4873,Catering Group,0.78237885,Monitor
5562,Catering Group,0.8191536,Monitor
7271,Catering Group,0.8773046,Immediate follow-up
8059,Catering Group,0.84776247,Monitor
8430,Catering Group,0.79554754,Monitor
8832,Catering Group,0.8416688,Monitor
9101,Catering Group,0.82381964,Monitor
9565,Catering Group,0.82507956,Monitor
133,Catering Group,0.9107514,Immediate follow-up
745,Catering Group,0.886165,Immediate follow-up
872,Catering Group,0.92556137,Immediate follow-up
1257,Catering Group,0.842113,Monitor
2265,Catering Group,0.7816842,Monitor
3028,Catering Group,0.7855781,Monitor
3111,Catering Group,0.79837704,Monitor
3480,Catering Group,0.8598774,Immediate follow-up
4414,Catering Group,0.8449801,Monitor
4869,Catering Group,0.8550582,Immediate follow-up
6890,Catering Group,0.8818581,Immediate follow-up
8281,Catering Group,0.77905124,Monitor
3695,Catering Group,0.8011047,Monitor
4411,Catering Group,0.7531482,Monitor
4961,Catering Group,0.84655243,Monitor
8068,Catering Group,0.905925,Immediate follow-up
8163,Catering Group,0.82125616,Monitor
8703,Catering Group,0.8912486,Immediate follow-up
8722,Catering Group,0.75240576,Monitor
9346,Catering Group,0.7736926,Monitor
9506,Catering Group,0.77325076,Monitor
2745,Catering Group,0.79516476,Monitor
3493,Catering Group,0.7745551,Monitor
3724,Catering Group,0.7690468,Monitor
3749,Catering Group,0.76407623,Monitor
4538,Catering Group,0.9062477,Immediate follow-up
4768,Catering Group,0.88742495,Immediate follow-up
5313,Catering Group,0.96156716,Immediate follow-up
6534,Catering Group,0.811752,Monitor
6708,Catering Group,0.8919041,Immediate follow-up
6841,Catering Group,0.8575145,Immediate follow-up
7143,Catering Group,0.8720438,Immediate follow-up
7279,Catering Group,0.86864537,Immediate follow-up
7407,Catering Group,0.9184708,Immediate follow-up
9820,Catering Group,0.8630292,Immediate follow-up
96,Catering Group,0.8182298,Monitor
120,Catering Group,0.84575504,Monitor
285,Catering Group,0.87511206,Immediate follow-up
908,Catering Group,0.7927934,Monitor
1761,Catering Group,0.7972204,Monitor
4011,Catering Group,0.7656209,Monitor
6922,Catering Group,0.82919955,Monitor
7666,Catering Group,0.78062284,Monitor
7808,Catering Group,0.79272145,Monitor
9590,Catering Group,0.7909786,Monitor
4935,Catering Group,0.7676216,Monitor
5438,Catering Group,0.8097564,Monitor
5670,Catering Group,0.8763132,Immediate follow-up
5973,Catering Group,0.8760141,Immediate follow-up
6224,Catering Group,0.8890773,Immediate follow-up
6506,Catering Group,0.93372816,Immediate follow-up
7869,Catering Group,0.96774054,Immediate follow-up
8049,Catering Group,0.9360613,Immediate follow-up
8111,Catering Group,0.9669103,Immediate follow-up
9412,Catering Group,0.87048674,Immediate follow-up
9627,Catering Group,0.9235191,Immediate follow-up
171,Catering Group,0.8417259,Monitor
187,Catering Group,0.9098748,Immediate follow-up
1074,Catering Group,0.9173933,Immediate follow-up
1216,Catering Group,0.8753609,Immediate follow-up
3530,Catering Group,0.9123964,Immediate follow-up
4007,Catering Group,0.9000328,Immediate follow-up
4363,Catering Group,0.7849854,Monitor
6091,Catering Group,0.7810404,Monitor
6463,Catering Group,0.8162165,Monitor
7354,Catering Group,0.8489685,Monitor
7760,Catering Group,0.85459334,Immediate follow-up
8526,Catering Group,0.8573107,Immediate follow-up
9242,Catering Group,0.8828956,Immediate follow-up
9734,Catering Group,0.9377418,Immediate follow-up
147,Catering Group,0.9661121,Immediate follow-up
344,Catering Group,0.9692271,Immediate follow-up
674,Catering Group,0.95935404,Immediate follow-up
1037,Catering Group,0.9543876,Immediate follow-up
1963,Catering Group,0.8950852,Immediate follow-up
2028,Catering Group,0.8689392,Immediate follow-up
2726,Catering Group,0.96485716,Immediate follow-up
2733,Catering Group,0.92848134,Immediate follow-up
3223,Catering Group,0.94022286,Immediate follow-up
4476,Catering Group,0.92836154,Immediate follow-up
4568,Catering Group,0.86836255,Immediate follow-up
4653,Catering Group,0.9044896,Immediate follow-up
6361,Catering Group,0.787913,Monitor
7648,Catering Group,0.8032205,Monitor
8230,Catering Group,0.7621785,Monitor
8831,Catering Group,0.7568438,Monitor
8888,Catering Group,0.7998342,Monitor
849,Catering Group,0.7781664,Monitor
1137,Catering Group,0.8437039,Monitor
1340,Catering Group,0.7669888,Monitor
2105,Catering Group,0.89761895,Immediate follow-up
2267,Catering Group,0.77443737,Monitor
3114,Catering Group,0.7567722,Monitor
3728,Catering Group,0.8607288,Immediate follow-up
4691,Catering Group,0.87896526,Immediate follow-up
5108,Catering Group,0.91435057,Immediate follow-up
5589,Catering Group,0.7937531,Monitor
6194,Catering Group,0.7939181,Monitor
6808,Catering Group,0.7577787,Monitor
7285,Catering Group,0.8221535,Monitor
2278,Catering Group,0.7657767,Monitor
8905,Catering Group,0.7764398,Monitor
9247,Catering Group,0.838616,Monitor
9520,Catering Group,0.8336328,Monitor
1187,Catering Group,0.88757765,Immediate follow-up
1603,Catering Group,0.9728962,Immediate follow-up
2827,Catering Group,0.96881235,Immediate follow-up
2980,Catering Group,0.90585095,Immediate follow-up
3218,Catering Group,0.9910669,Immediate follow-up
3315,Catering Group,0.9854988,Immediate follow-up
3364,Catering Group,0.9789128,Immediate follow-up
4057,Catering Group,0.9794027,Immediate follow-up
4933,Catering Group,0.9919228,Immediate follow-up
5448,Catering Group,0.92933685,Immediate follow-up
5464,Catering Group,0.98011065,Immediate follow-up
6116,Catering Group,0.8737721,Immediate follow-up
6124,Catering Group,0.9152069,Immediate follow-up
7487,Catering Group,0.8345021,Monitor
7602,Catering Group,0.80108315,Monitor
7695,Catering Group,0.8159161,Monitor
8138,Catering Group,0.7610221,Monitor
8335,Catering Group,0.7877984,Monitor
8786,Catering Group,0.8306777,Monitor
9009,Catering Group,0.9047326,Immediate follow-up
9018,Catering Group,0.816744,Monitor
9109,Catering Group,0.9223934,Immediate follow-up
9373,Catering Group,0.9381039,Immediate follow-up
9620,Catering Group,0.9114888,Immediate follow-up
214,Catering Group,0.90091723,Immediate follow-up
310,Catering Group,0.89629924,Immediate follow-up
2482,Catering Group,0.96665335,Immediate follow-up
3221,Catering Group,0.9687338,Immediate follow-up
3441,Catering Group,0.9155034,Immediate follow-up
3446,Catering Group,0.95979464,Immediate follow-up
3819,Catering Group,0.9945827,Immediate follow-up
4560,Catering Group,0.9559609,Immediate follow-up
5640,Catering Group,0.8666076,Immediate follow-up
5884,Catering Group,0.8819801,Immediate follow-up
5889,Catering Group,0.7637265,Monitor
8261,Catering Group,0.83773965,Monitor
8425,Catering Group,0.8439178,Monitor
604,Catering Group,0.75944555,Monitor
1663,Catering Group,0.83443755,Monitor
2570,Catering Group,0.89625424,Immediate follow-up
3232,Catering Group,0.97013813,Immediate follow-up
3291,Catering Group,0.9523468,Immediate follow-up
3685,Catering Group,0.97577363,Immediate follow-up
3827,Catering Group,0.9722571,Immediate follow-up
7144,Catering Group,0.9899518,Immediate follow-up
7340,Catering Group,0.9617596,Immediate follow-up
7750,Catering Group,0.9356176,Immediate follow-up
7899,Catering Group,0.8611299,Immediate follow-up
8063,Catering Group,0.9263571,Immediate follow-up
8192,Catering Group,0.89332855,Immediate follow-up
8201,Catering Group,0.8875576,Immediate follow-up
8856,Catering Group,0.9360948,Immediate follow-up
9014,Catering Group,0.9047404,Immediate follow-up
9359,Catering Group,0.79801184,Monitor
9418,Catering Group,0.80210966,Monitor
9456,Catering Group,0.76551974,Monitor
9623,Catering Group,0.8104175,Monitor
9704,Catering Group,0.8438655,Monitor
9903,Catering Group,0.80757344,Monitor
7203,Catering Group,0.82008654,Monitor
8529,Catering Group,0.7625952,Monitor
8864,Catering Group,0.9101856,Immediate follow-up
8910,Catering Group,0.7684053,Monitor
9337,Catering Group,0.8942508,Immediate follow-up
810,Catering Group,0.86669517,Immediate follow-up
916,Catering Group,0.90165734,Immediate follow-up
997,Catering Group,0.84361726,Monitor
1034,Catering Group,0.7870088,Monitor
2455,Catering Group,0.87714493,Immediate follow-up
3193,Catering Group,0.8806179,Immediate follow-up
3667,Catering Group,0.8571266,Immediate follow-up
4448,Catering Group,0.8539442,Immediate follow-up
4720,Catering Group,0.8142536,Monitor
5351,Catering Group,0.8277884,Monitor
6868,Catering Group,0.8501903,Immediate follow-up
7030,Catering Group,0.8909589,Immediate follow-up
7312,Catering Group,0.7694772,Monitor
9265,Catering Group,0.7952247,Monitor
9386,Catering Group,0.8148384,Monitor
9806,Catering Group,0.88529253,Immediate follow-up
9888,Catering Group,0.7527278,Monitor
91,Catering Group,0.78836554,Monitor
782,Catering Group,0.8621694,Immediate follow-up
803,Catering Group,0.8531539,Immediate follow-up
887,Catering Group,0.78071994,Monitor
1542,Catering Group,0.8302919,Monitor
1684,Catering Group,0.7916639,Monitor
1747,Catering Group,0.77431756,Monitor
3852,Catering Group,0.80341595,Monitor
4006,Catering Group,0.8882842,Immediate follow-up
4022,Catering Group,0.8886981,Immediate follow-up
5689,Catering Group,0.9667976,Immediate follow-up
6289,Catering Group,0.88179225,Immediate follow-up
6809,Catering Group,0.912304,Immediate follow-up
9477,Catering Group,0.8203685,Monitor
9677,Catering Group,0.7984012,Monitor
647,Catering Group,0.8220982,Monitor
1737,Catering Group,0.805703,Monitor
3175,Catering Group,0.8450357,Monitor
3757,Catering Group,0.9245061,Immediate follow-up
3956,Catering Group,0.9042929,Immediate follow-up
3988,Catering Group,0.92072386,Immediate follow-up
4274,Catering Group,0.89047843,Immediate follow-up
5001,Catering Group,0.9081176,Immediate follow-up
8134,Catering Group,0.9792565,Immediate follow-up
752,Catering Group,0.85076576,Immediate follow-up
1053,Catering Group,0.93233854,Immediate follow-up
2385,Catering Group,0.93211097,Immediate follow-up
3355,Catering Group,0.9651446,Immediate follow-up
4000,Catering Group,0.96543056,Immediate follow-up
4082,Catering Group,0.9724311,Immediate follow-up
4460,Catering Group,0.96676886,Immediate follow-up
4556,Catering Group,0.96272403,Immediate follow-up
6034,Catering Group,0.97196996,Immediate follow-up
7223,Catering Group,0.9760701,Immediate follow-up
7485,Catering Group,0.95375216,Immediate follow-up
7633,Catering Group,0.84491587,Monitor
7656,Catering Group,0.7893493,Monitor
8006,Catering Group,0.7855536,Monitor
8440,Catering Group,0.77786607,Monitor
8942,Catering Group,0.82739943,Monitor
8993,Catering Group,0.7968804,Monitor
9463,Catering Group,0.8319963,Monitor
9575,Catering Group,0.79165506,Monitor
9595,Catering Group,0.8799894,Immediate follow-up
253,Catering Group,0.8173507,Monitor
1576,Catering Group,0.7540327,Monitor
1598,Catering Group,0.8781882,Immediate follow-up
2306,Catering Group,0.89046085,Immediate follow-up
2332,Catering Group,0.8894331,Immediate follow-up
2355,Catering Group,0.8564842,Immediate follow-up
2752,Catering Group,0.8565559,Immediate follow-up
2794,Catering Group,0.92448246,Immediate follow-up
3122,Catering Group,0.8637259,Immediate follow-up
3391,Catering Group,0.8747238,Immediate follow-up
4490,Catering Group,0.90004504,Immediate follow-up
4939,Catering Group,0.8328199,Monitor
5312,Catering Group,0.8311414,Monitor
5499,Catering Group,0.8540811,Immediate follow-up
7217,Catering Group,0.7828657,Monitor
7634,Catering Group,0.7557827,Monitor
8034,Catering Group,0.7883543,Monitor
8386,Catering Group,0.80238795,Monitor
8611,Catering Group,0.9042585,Immediate follow-up
9536,Catering Group,0.8523511,Immediate follow-up
9582,Catering Group,0.8099766,Monitor
61,Catering Group,0.91565907,Immediate follow-up
438,Catering Group,0.87685573,Immediate follow-up
1217,Catering Group,0.79530585,Monitor
1538,Catering Group,0.84831434,Monitor
1667,Catering Group,0.8229512,Monitor
1698,Catering Group,0.9023235,Immediate follow-up
2008,Catering Group,0.8709094,Immediate follow-up
2291,Catering Group,0.97696346,Immediate follow-up
2727,Catering Group,0.9517628,Immediate follow-up
3392,Catering Group,0.8213678,Monitor
3904,Catering Group,0.83669794,Monitor
4155,Catering Group,0.80030364,Monitor
4232,Catering Group,0.86590284,Immediate follow-up
4721,Catering Group,0.7599774,Monitor
5705,Catering Group,0.79566586,Monitor
6172,Catering Group,0.9123907,Immediate follow-up
6253,Catering Group,0.76015484,Monitor
6307,Catering Group,0.8945669,Immediate follow-up
4191,Catering Group,0.8510157,Immediate follow-up
4265,Catering Group,0.8258915,Monitor
4365,Catering Group,0.92573196,Immediate follow-up
4802,Catering Group,0.97726303,Immediate follow-up
4932,Catering Group,0.81188226,Monitor
5343,Catering Group,0.87056124,Immediate follow-up
5955,Catering Group,0.89164335,Immediate follow-up
6980,Catering Group,0.891456,Immediate follow-up
7685,Catering Group,0.8447022,Monitor
9323,Catering Group,0.8182065,Monitor
9482,Catering Group,0.86806685,Immediate follow-up
9990,Catering Group,0.9148799,Immediate follow-up
522,Catering Group,0.8119345,Monitor
1107,Catering Group,0.7590629,Monitor
1484,Catering Group,0.81964344,Monitor
1589,Catering Group,0.7918536,Monitor
1642,Catering Group,0.846199,Monitor
1752,Catering Group,0.8203191,Monitor
3809,Catering Group,0.75405276,Monitor
4138,Catering Group,0.7570936,Monitor
5140,Catering Group,0.84744155,Monitor
5551,Catering Group,0.84361225,Monitor
5919,Catering Group,0.75134736,Monitor
7091,Catering Group,0.7765471,Monitor
7278,Catering Group,0.81833845,Monitor
7563,Catering Group,0.7747759,Monitor
7729,Catering Group,0.81021523,Monitor
8047,Catering Group,0.7666576,Monitor
8843,Catering Group,0.82524467,Monitor
531,Catering Group,0.8322248,Monitor
534,Catering Group,0.7693471,Monitor
546,Catering Group,0.75285304,Monitor
743,Catering Group,0.824597,Monitor
1771,Catering Group,0.8308313,Monitor
2329,Catering Group,0.8536679,Immediate follow-up
2337,Catering Group,0.75053686,Monitor
3150,Catering Group,0.79408544,Monitor
3159,Catering Group,0.8782985,Immediate follow-up
4084,Catering Group,0.8678275,Immediate follow-up
4204,Catering Group,0.9380454,Immediate follow-up
4399,Catering Group,0.8900437,Immediate follow-up
4699,Catering Group,0.79012436,Monitor
5115,Catering Group,0.84064186,Monitor
5860,Catering Group,0.82348025,Monitor
5861,Catering Group,0.7879039,Monitor
6699,Catering Group,0.87025064,Immediate follow-up
7034,Catering Group,0.9001135,Immediate follow-up
7141,Catering Group,0.86306983,Immediate follow-up
7840,Catering Group,0.8876208,Immediate follow-up
8021,Catering Group,0.8752544,Immediate follow-up
8945,Catering Group,0.9148623,Immediate follow-up
126,Catering Group,0.8262305,Monitor
425,Catering Group,0.92721206,Immediate follow-up
512,Catering Group,0.9032281,Immediate follow-up
581,Catering Group,0.8080491,Monitor
1284,Catering Group,0.8727164,Immediate follow-up
2227,Catering Group,0.81186384,Monitor
2653,Catering Group,0.80836475,Monitor
2896,Catering Group,0.7993434,Monitor
3759,Catering Group,0.7884878,Monitor
4141,Catering Group,0.8698857,Immediate follow-up
6350,Catering Group,0.8614544,Immediate follow-up
6488,Catering Group,0.79835004,Monitor
6616,Catering Group,0.89322096,Immediate follow-up
7995,Catering Group,0.82202154,Monitor
8568,Catering Group,0.8798061,Immediate follow-up
9036,Catering Group,0.91919845,Immediate follow-up
9807,Catering Group,0.8509171,Immediate follow-up
9839,Catering Group,0.8663675,Immediate follow-up
6,Catering Group,0.94332415,Immediate follow-up
317,Catering Group,0.9122308,Immediate follow-up
538,Catering Group,0.90346605,Immediate follow-up
1054,Catering Group,0.9116592,Immediate follow-up
1101,Catering Group,0.96846783,Immediate follow-up
1486,Catering Group,0.93971074,Immediate follow-up
6123,Catering Group,0.8976983,Immediate follow-up
6331,Catering Group,0.88826877,Immediate follow-up
6504,Catering Group,0.9187981,Immediate follow-up
6710,Catering Group,0.89290893,Immediate follow-up
8042,Catering Group,0.90178597,Immediate follow-up
8119,Catering Group,0.9654128,Immediate follow-up
8654,Catering Group,0.91944915,Immediate follow-up
6378,Catering Group,0.7655473,Monitor
548,Catering Group,0.8050855,Monitor
788,Catering Group,0.80325145,Monitor
1175,Catering Group,0.82120216,Monitor
1286,Catering Group,0.79265946,Monitor
3342,Catering Group,0.78063697,Monitor
5692,Catering Group,0.76477826,Monitor
6035,Catering Group,0.85789824,Immediate follow-up
6231,Catering Group,0.88640124,Immediate follow-up
6290,Catering Group,0.9288787,Immediate follow-up
6420,Catering Group,0.8761252,Immediate follow-up
7175,Catering Group,0.8420454,Monitor
7917,Catering Group,0.8571163,Immediate follow-up
8382,Catering Group,0.8823738,Immediate follow-up
8793,Catering Group,0.8952732,Immediate follow-up
9206,Catering Group,0.9673061,Immediate follow-up
9631,Catering Group,0.9596412,Immediate follow-up
1002,Catering Group,0.8997177,Immediate follow-up
1275,Catering Group,0.8768489,Immediate follow-up
1351,Catering Group,0.88797665,Immediate follow-up
1476,Catering Group,0.8563595,Immediate follow-up
1940,Catering Group,0.94974494,Immediate follow-up
2541,Catering Group,0.95910865,Immediate follow-up
2903,Catering Group,0.84833604,Monitor
3855,Catering Group,0.8041954,Monitor
3937,Catering Group,0.8592762,Immediate follow-up
5317,Catering Group,0.9184541,Immediate follow-up
6849,Catering Group,0.84877855,Monitor
7331,Catering Group,0.8762956,Immediate follow-up
7636,Catering Group,0.87608725,Immediate follow-up
7753,Catering Group,0.77993417,Monitor
8504,Catering Group,0.7747438,Monitor
8600,Catering Group,0.8305537,Monitor
9484,Catering Group,0.82817477,Monitor
9531,Catering Group,0.80793804,Monitor
10000,Catering Group,0.8129271,Monitor
2251,Catering Group,0.8257135,Monitor
2554,Catering Group,0.8892941,Immediate follow-up
2870,Catering Group,0.8767152,Immediate follow-up
3278,Catering Group,0.8618349,Immediate follow-up
3425,Catering Group,0.8047139,Monitor
3883,Catering Group,0.9309367,Immediate follow-up
4686,Catering Group,0.91255885,Immediate follow-up
4850,Catering Group,0.88470197,Immediate follow-up
5315,Catering Group,0.8535117,Immediate follow-up
5411,Catering Group,0.78733283,Monitor
7536,Catering Group,0.8381519,Monitor
7556,Catering Group,0.84620947,Monitor
8713,Catering Group,0.7715856,Monitor
9152,Catering Group,0.9166684,Immediate follow-up
9320,Catering Group,0.8665918,Immediate follow-up
9402,Catering Group,0.8962983,Immediate follow-up
9625,Catering Group,0.9510571,Immediate follow-up
303,Catering Group,0.986548,Immediate follow-up
886,Catering Group,0.862428,Immediate follow-up
1098,Catering Group,0.93073803,Immediate follow-up
2399,Catering Group,0.9561079,Immediate follow-up
2513,Catering Group,0.86964035,Immediate follow-up
3146,Catering Group,0.86187387,Immediate follow-up
3471,Catering Group,0.79401034,Monitor
3633,Catering Group,0.82038224,Monitor
4990,Catering Group,0.8212349,Monitor
7466,Catering Group,0.76151884,Monitor
7800,Catering Group,0.7863516,Monitor
8962,Catering Group,0.8547615,Immediate follow-up
9285,Catering Group,0.9061081,Immediate follow-up
9585,Catering Group,0.82064253,Monitor
1220,Catering Group,0.86567336,Immediate follow-up
2039,Catering Group,0.8510448,Immediate follow-up
2579,Catering Group,0.7719794,Monitor
5513,Catering Group,0.8216119,Monitor
7089,Catering Group,0.88894194,Immediate follow-up
7295,Catering Group,0.8299641,Monitor
7558,Catering Group,0.8233636,Monitor
8427,Catering Group,0.8855504,Immediate follow-up
9758,Catering Group,0.8146771,Monitor
239,Catering Group,0.7667701,Monitor
2295,Catering Group,0.7953069,Monitor
2394,Catering Group,0.7729064,Monitor
3056,Catering Group,0.79890126,Monitor
4296,Catering Group,0.80095583,Monitor
4979,Catering Group,0.7946707,Monitor
5055,Catering Group,0.8359597,Monitor
5063,Catering Group,0.8237048,Monitor
5284,Catering Group,0.8240044,Monitor
5369,Catering Group,0.82476246,Monitor
8360,Catering Group,0.8220878,Monitor
1597,Catering Group,0.7706886,Monitor
5373,Catering Group,0.7850409,Monitor
7672,Catering Group,0.75896263,Monitor
7700,Catering Group,0.838313,Monitor
8315,Catering Group,0.847848,Monitor
9208,Catering Group,0.85183156,Immediate follow-up
41,Catering Group,0.77617145,Monitor
2428,Catering Group,0.76362205,Monitor
2731,Catering Group,0.7608607,Monitor
3210,Catering Group,0.7933687,Monitor
3474,Catering Group,0.8384716,Monitor
6532,Catering Group,0.836811,Monitor
6582,Catering Group,0.8292518,Monitor
7868,Catering Group,0.8560331,Immediate follow-up
8177,Catering Group,0.8353331,Monitor
8376,Catering Group,0.8853184,Immediate follow-up
9651,Catering Group,0.8941298,Immediate follow-up
9760,Catering Group,0.894425,Immediate follow-up
252,Catering Group,0.82876104,Monitor
340,Catering Group,0.77802914,Monitor
791,Catering Group,0.9250817,Immediate follow-up
2169,Catering Group,0.7821388,Monitor
2797,Catering Group,0.77687544,Monitor
3185,Catering Group,0.84299093,Monitor
3256,Catering Group,0.8883738,Immediate follow-up
3261,Catering Group,0.8958776,Immediate follow-up
6807,Catering Group,0.7754107,Monitor
6917,Catering Group,0.7955965,Monitor
838,Catering Group,0.85637164,Immediate follow-up
3370,Catering Group,0.828877,Monitor
4403,Catering Group,0.94896877,Immediate follow-up
5568,Catering Group,0.9179043,Immediate follow-up
6854,Catering Group,0.8918062,Immediate follow-up
2796,Catering Group,0.7997862,Monitor
3331,Catering Group,0.82834506,Monitor
4566,Catering Group,0.8418616,Monitor
4625,Catering Group,0.92001694,Immediate follow-up
4694,Catering Group,0.96599233,Immediate follow-up
4767,Catering Group,0.9914478,Immediate follow-up
4853,Catering Group,0.9884475,Immediate follow-up
6798,Catering Group,0.8155398,Monitor
6847,Catering Group,0.84703964,Monitor
7056,Catering Group,0.88299936,Immediate follow-up
7122,Catering Group,0.90049154,Immediate follow-up
7499,Catering Group,0.81371206,Monitor
7813,Catering Group,0.7799651,Monitor
7838,Catering Group,0.75096047,Monitor
396,Catering Group,0.8496995,Monitor
702,Catering Group,0.7928769,Monitor
846,Catering Group,0.8506758,Immediate follow-up
1273,Catering Group,0.8131842,Monitor
2153,Catering Group,0.84240174,Monitor
3048,Catering Group,0.8059561,Monitor
3487,Catering Group,0.8266914,Monitor
3600,Catering Group,0.8124925,Monitor
3632,Catering Group,0.88294,Immediate follow-up
4248,Catering Group,0.9071492,Immediate follow-up
4539,Catering Group,0.93525344,Immediate follow-up
4898,Catering Group,0.77234983,Monitor
5783,Catering Group,0.8048553,Monitor
6479,Catering Group,0.8430165,Monitor
