invoice_id,vendor_id,amount,due_in_days,rating,gl_code,invoice_date,due_date,payment_status,label,is_overdue,urgency_score,high_risk_vendor,invoice_age,due_weekday,due_month,due_month_end_flag,due_quarter,vendor_avg_delay,vendor_late_rate,vendor_recent_risk,category_econ_index,vendor_avg_discount,invoice_month,vendor_monthly_volume,category_IT,category_Logistics,category_Maintenance,category_Office Supplies,company_code_C002,company_code_C003,vendor_region_APAC,vendor_region_EMEA,payment_term_45D,payment_term_60D,block_reason_missing PO,block_reason_none,block_reason_price mismatch,risk_score,vendor_name
1186,A005,2002,29,1,400100,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,late,1,0,66.73333333333333,1,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,False,False,True,False,False,True,False,False,False,0.81917214,Catering Group
1512,A005,982,-10,3,400200,2025-06-01 14:33:10.482809,2025-07-01 14:33:10.482809,late,1,1,89.27272727272727,0,12,1,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,False,False,True,True,False,False,0.7653579,Catering Group
1627,A005,4373,27,3,400200,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,on_time,0,0,156.17857142857142,0,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1495501,Catering Group
2197,A005,3499,-10,5,400200,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,on_time,0,1,318.09090909090907,0,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,False,False,False,False,False,True,False,False,True,0.67046213,Catering Group
2514,A005,355,6,1,400200,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,on_time,0,0,50.714285714285715,1,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5248285,Catering Group
2747,A005,1756,18,5,400100,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,late,1,0,92.42105263157895,0,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,False,False,False,True,False,False,False,True,0.6706407,Catering Group
2943,A005,986,-2,5,400200,2025-06-01 14:33:10.482809,2025-07-01 14:33:10.482809,late,1,1,328.6666666666667,0,12,1,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,False,False,True,False,False,False,False,0.73050725,Catering Group
4146,A005,103,-8,4,400100,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,late,1,1,11.444444444444445,0,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,True,False,True,False,False,0.83955467,Catering Group
4240,A005,1814,0,4,400100,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,on_time,0,0,1814.0,0,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,True,True,False,True,False,False,True,False,0.21735844,Catering Group
4391,A005,3154,16,5,400200,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,late,1,0,185.52941176470588,0,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,True,False,False,False,True,False,False,0.80731434,Catering Group
4762,A005,1154,1,5,400300,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,on_time,0,0,577.0,0,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,True,False,False,True,False,False,False,True,False,0.226962,Catering Group
6713,A005,2855,17,2,400300,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,late,1,0,158.61111111111111,1,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,True,False,False,True,True,False,False,True,False,0.7275076,Catering Group
6909,A005,2685,-1,5,400300,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,late,1,1,1342.5,0,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,False,True,False,True,False,0.70062417,Catering Group
6963,A005,1200,12,4,400300,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,on_time,0,0,92.3076923076923,0,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,True,False,True,False,False,False,0.7125715,Catering Group
7982,A005,2982,18,2,400200,2025-06-01 14:33:10.482809,2025-07-16 14:33:10.482809,late,1,0,156.94736842105263,1,12,2,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7937785,Catering Group
8024,A005,4232,9,4,400200,2025-06-01 14:33:10.482809,2025-07-01 14:33:10.482809,on_time,0,0,423.2,0,12,1,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,False,True,False,True,False,False,True,False,0.24670716,Catering Group
9002,A005,4413,29,5,400200,2025-06-01 14:33:10.482809,2025-07-31 14:33:10.482809,on_time,0,0,147.1,0,12,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,True,False,True,False,False,True,False,True,False,0.14648844,Catering Group
785,A005,1028,13,3,400100,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,on_time,0,0,73.42857142857143,0,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,False,False,False,True,False,False,True,0.4984293,Catering Group
996,A005,2991,2,4,400100,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,late,1,0,997.0,0,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,False,True,False,False,True,0.7028132,Catering Group
1782,A005,3270,11,2,400300,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,late,1,0,272.5,1,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,False,False,False,True,False,False,True,False,0.74686044,Catering Group
2177,A005,3793,2,2,400200,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,0,1264.3333333333333,1,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.6,1.0394633936788147,0.07080725777960455,2025-08,71,True,False,False,False,True,False,False,False,False,True,False,True,False,0.8158551,Catering Group
2204,A005,4612,5,4,400200,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,0,768.6666666666666,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,True,False,False,True,True,False,False,False,False,0.7538258,Catering Group
2282,A005,480,1,4,400100,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,on_time,0,0,240.0,0,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,True,True,False,False,True,False,False,True,0.5552769,Catering Group
2409,A005,760,1,2,400300,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,0,380.0,1,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,True,False,False,False,True,False,False,0.7999003,Catering Group
2784,A005,233,9,3,400200,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,late,1,0,23.3,0,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,True,False,False,False,True,False,False,False,False,0.81581,Catering Group
3257,A005,2455,-6,4,400300,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,on_time,0,1,350.7142857142857,0,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,False,False,True,True,False,False,0.7554793,Catering Group
3533,A005,4836,-5,2,400300,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,on_time,0,1,806.0,1,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,False,True,False,False,False,True,False,False,0.7565659,Catering Group
4451,A005,4823,3,1,400200,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,late,1,0,1205.75,1,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,True,False,False,False,True,False,False,0.896963,Catering Group
5389,A005,4611,17,3,400200,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,on_time,0,0,256.1666666666667,0,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,False,True,False,True,False,0.16802874,Catering Group
5406,A005,717,-6,3,400200,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,1,102.42857142857143,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,True,False,False,True,True,False,False,False,True,0.8539609,Catering Group
5663,A005,231,28,5,400300,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,0,7.9655172413793105,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,False,True,False,False,False,False,False,0.849231,Catering Group
6179,A005,2403,8,1,400300,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,on_time,0,0,267.0,1,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6302668,Catering Group
7280,A005,2629,26,5,400300,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,on_time,0,0,97.37037037037037,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,False,True,True,False,False,False,False,True,False,0.2192538,Catering Group
7417,A005,4362,12,3,400100,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,on_time,0,0,335.53846153846155,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.4,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,False,True,False,True,False,True,False,0.17526995,Catering Group
7675,A005,3422,-2,1,400200,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,on_time,0,1,1140.6666666666667,1,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.3,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,True,False,False,True,False,False,False,0.33463764,Catering Group
8530,A005,1073,-1,3,400100,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,1,536.5,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.4,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,True,False,False,False,False,True,False,False,0.71700096,Catering Group
8837,A005,4439,21,4,400300,2025-06-02 14:33:10.482809,2025-08-01 14:33:10.482809,late,1,0,201.77272727272728,0,11,4,8,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,True,False,True,False,False,False,True,False,False,0.64780277,Catering Group
9028,A005,1010,20,1,400200,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,late,1,0,48.095238095238095,1,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,True,False,False,False,True,False,True,False,False,0.684294,Catering Group
9162,A005,1528,1,1,400200,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,on_time,0,0,764.0,1,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6843745,Catering Group
9724,A005,3588,6,4,400200,2025-06-02 14:33:10.482809,2025-07-02 14:33:10.482809,late,1,0,512.5714285714286,0,11,2,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,True,False,False,True,True,False,False,0.71010995,Catering Group
9931,A005,1987,27,4,400300,2025-06-02 14:33:10.482809,2025-07-17 14:33:10.482809,late,1,0,70.96428571428571,0,11,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,False,False,False,False,False,False,True,0.68059903,Catering Group
1077,A005,1329,21,4,400100,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,on_time,0,0,60.40909090909091,0,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,False,True,True,False,False,True,False,True,False,0.16983232,Catering Group
1179,A005,3526,23,1,400100,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,late,1,0,146.91666666666666,1,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,True,False,True,False,False,False,True,0.71004987,Catering Group
1279,A005,1292,-1,2,400200,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,late,1,1,646.0,1,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.7,1.1802857225639665,0.07080725777960455,2025-08,71,False,False,True,False,False,False,False,False,True,False,False,True,False,0.86427,Catering Group
1585,A005,4061,-1,4,400200,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,on_time,0,1,2030.5,0,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.7,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,True,False,False,False,False,False,False,0.87957937,Catering Group
2118,A005,3811,30,1,400100,2025-06-03 14:33:10.482809,2025-07-18 14:33:10.482809,late,1,0,122.93548387096774,1,10,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,True,False,False,True,True,False,True,False,False,0.80211025,Catering Group
2867,A005,4142,9,2,400100,2025-06-03 14:33:10.482809,2025-07-18 14:33:10.482809,late,1,0,414.2,1,10,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,True,False,False,False,True,True,False,False,0.8491297,Catering Group
3319,A005,640,21,5,400200,2025-06-03 14:33:10.482809,2025-07-18 14:33:10.482809,late,1,0,29.09090909090909,0,10,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,False,False,False,False,True,False,False,0.83466136,Catering Group
4430,A005,4979,10,1,400100,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,late,1,0,452.6363636363636,1,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.8,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,True,False,False,False,False,True,False,False,True,0.9520913,Catering Group
4466,A005,3859,18,4,400100,2025-06-03 14:33:10.482809,2025-07-18 14:33:10.482809,on_time,0,0,203.10526315789474,0,10,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,False,False,False,False,True,False,False,True,0.7817301,Catering Group
6050,A005,2624,12,4,400200,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,on_time,0,0,201.84615384615384,0,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,False,False,False,True,False,0.16077758,Catering Group
6075,A005,2960,20,3,400300,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,on_time,0,0,140.95238095238096,0,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,False,True,False,False,False,True,False,False,0.7584506,Catering Group
7334,A005,1620,12,1,400300,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,on_time,0,0,124.61538461538461,1,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,True,False,False,False,False,True,False,True,False,0.5737891,Catering Group
8320,A005,532,16,2,400100,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,late,1,0,31.294117647058822,1,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7515993,Catering Group
8466,A005,4355,0,3,400100,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,late,1,0,4355.0,0,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,True,False,True,False,True,False,False,False,False,0.82698905,Catering Group
8478,A005,3010,-1,3,400200,2025-06-03 14:33:10.482809,2025-07-03 14:33:10.482809,on_time,0,1,1505.0,0,10,3,7,0,3,9.76256157635468,0.6438423645320197,0.5,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5542973,Catering Group
8506,A005,148,28,1,400100,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,late,1,0,5.103448275862069,1,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-08,71,True,False,False,False,True,False,True,False,True,False,True,False,False,0.7805921,Catering Group
9494,A005,2978,14,3,400300,2025-06-03 14:33:10.482809,2025-08-02 14:33:10.482809,on_time,0,0,198.53333333333333,0,10,5,8,0,3,9.76256157635468,0.6438423645320197,0.4,1.1802857225639665,0.07080725777960455,2025-08,71,False,False,True,False,False,False,False,True,False,False,False,True,False,0.10468833,Catering Group
562,A005,2259,2,3,400300,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,late,1,0,753.0,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,False,True,False,False,True,True,False,False,0.5382242,Catering Group
684,A005,803,30,5,400200,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,on_time,0,0,25.903225806451612,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,False,False,False,True,True,False,False,False,True,0.52866876,Catering Group
1555,A005,4552,22,1,400100,2025-06-04 14:33:10.482809,2025-08-03 14:33:10.482809,late,1,0,197.91304347826087,1,9,6,8,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-08,71,True,False,False,False,False,False,True,False,True,False,False,False,True,0.7734939,Catering Group
2452,A005,232,-7,5,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,late,1,1,29.0,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,False,True,False,False,False,False,0.85615534,Catering Group
2527,A005,1718,25,1,400200,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,late,1,0,66.07692307692308,1,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,True,True,False,False,True,False,0.6608374,Catering Group
2702,A005,4796,10,4,400300,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,on_time,0,0,436.0,0,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,False,True,True,False,True,False,False,True,False,0.21269174,Catering Group
3198,A005,3190,16,1,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,late,1,0,187.64705882352942,1,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.6,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,False,False,True,False,True,False,True,False,False,0.7944457,Catering Group
3818,A005,3551,11,2,400300,2025-06-04 14:33:10.482809,2025-08-03 14:33:10.482809,on_time,0,0,295.9166666666667,1,9,6,8,0,3,9.76256157635468,0.6438423645320197,0.6,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,True,False,True,False,True,True,False,False,0.7952786,Catering Group
4346,A005,165,-6,3,400200,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,late,1,1,23.571428571428573,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,True,False,True,False,False,True,0.8745318,Catering Group
4519,A005,2894,-6,1,400200,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,late,1,1,413.42857142857144,1,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.7,0.8624074561769747,0.07080725777960455,2025-07,535,False,False,False,True,False,False,False,True,False,True,False,False,False,0.8206337,Catering Group
5241,A005,2102,1,5,400300,2025-06-04 14:33:10.482809,2025-08-03 14:33:10.482809,late,1,0,1051.0,0,9,6,8,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,True,False,False,False,True,False,False,False,False,0.9227186,Catering Group
5296,A005,1403,-7,3,400200,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,late,1,1,175.375,0,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.8,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,False,False,False,True,False,True,False,False,True,0.89315087,Catering Group
5378,A005,2819,-7,3,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,late,1,1,352.375,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.8,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,False,True,False,True,False,False,0.93064296,Catering Group
5798,A005,4553,4,3,400200,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,on_time,0,0,910.6,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,True,False,True,False,False,True,False,0.39256805,Catering Group
5848,A005,1465,-6,1,400200,2025-06-04 14:33:10.482809,2025-08-03 14:33:10.482809,late,1,1,209.28571428571428,1,9,6,8,0,3,9.76256157635468,0.6438423645320197,0.7,0.949816047538945,0.07080725777960455,2025-08,71,False,True,False,False,False,False,True,False,False,False,True,False,False,0.8648058,Catering Group
6017,A005,4323,18,5,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,on_time,0,0,227.52631578947367,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.7,0.949816047538945,0.07080725777960455,2025-07,535,False,True,False,False,True,False,True,False,False,False,False,True,False,0.34384596,Catering Group
6173,A005,4175,6,4,400200,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,on_time,0,0,596.4285714285714,0,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,True,False,False,False,False,False,0.7465604,Catering Group
7603,A005,954,7,3,400300,2025-06-04 14:33:10.482809,2025-08-03 14:33:10.482809,late,1,0,119.25,0,9,6,8,0,3,9.76256157635468,0.6438423645320197,0.7,1.092797576724562,0.07080725777960455,2025-08,71,False,False,False,False,True,False,False,True,False,False,False,False,True,0.88014406,Catering Group
8316,A005,3469,27,5,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,on_time,0,0,123.89285714285714,0,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,False,False,False,True,False,False,0.755442,Catering Group
8894,A005,3202,28,1,400100,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,late,1,0,110.41379310344827,1,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,True,False,False,False,False,False,True,0.766697,Catering Group
8972,A005,2971,14,2,400100,2025-06-04 14:33:10.482809,2025-07-04 14:33:10.482809,on_time,0,0,198.06666666666666,1,9,4,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.0394633936788147,0.07080725777960455,2025-07,535,True,False,False,False,True,False,False,True,False,True,True,False,False,0.53110695,Catering Group
9947,A005,1996,13,5,400100,2025-06-04 14:33:10.482809,2025-07-19 14:33:10.482809,on_time,0,0,142.57142857142858,0,9,5,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,False,True,False,True,False,True,False,0.093735896,Catering Group
85,A005,2591,26,4,400300,2025-06-05 14:33:10.482809,2025-07-05 14:33:10.482809,on_time,0,0,95.96296296296296,0,8,5,7,0,3,9.76256157635468,0.6438423645320197,0.3,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,True,False,True,False,True,False,True,False,False,0.40727693,Catering Group
256,A005,1923,-4,1,400200,2025-06-05 14:33:10.482809,2025-08-04 14:33:10.482809,late,1,1,384.6,1,8,0,8,0,3,9.76256157635468,0.6438423645320197,0.4,1.1802857225639665,0.07080725777960455,2025-08,71,False,False,True,False,False,True,False,False,False,True,False,False,True,0.6850533,Catering Group
535,A005,872,19,4,400300,2025-06-05 14:33:10.482809,2025-07-05 14:33:10.482809,late,1,0,43.6,0,8,5,7,0,3,9.76256157635468,0.6438423645320197,0.4,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,False,False,True,False,False,False,False,False,0.5125618,Catering Group
936,A005,1114,16,2,400200,2025-06-05 14:33:10.482809,2025-07-20 14:33:10.482809,late,1,0,65.52941176470588,1,8,6,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,True,False,False,True,False,False,False,True,0.6612329,Catering Group
1518,A005,4664,9,1,400100,2025-06-05 14:33:10.482809,2025-07-20 14:33:10.482809,on_time,0,0,466.4,1,8,6,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,True,False,False,False,True,False,True,False,False,0.63172174,Catering Group
3368,A005,1560,28,2,400100,2025-06-05 14:33:10.482809,2025-07-20 14:33:10.482809,late,1,0,53.793103448275865,1,8,6,7,0,3,9.76256157635468,0.6438423645320197,0.5,1.1802857225639665,0.07080725777960455,2025-07,535,False,False,True,False,False,False,False,False,False,False,False,True,False,0.74252766,Catering Group
3805,A005,869,-7,4,400200,2025-06-05 14:33:10.482809,2025-07-20 14:33:10.482809,late,1,1,108.625,0,8,6,7,0,3,9.76256157635468,0.6438423645320197,0.6,1.092797576724562,0.07080725777960455,2025-07,535,False,False,False,False,False,True,False,True,True,False,True,False,False,0.8493503,Catering Group
